Date,Open,High,Low,Close,Volume,Adj Close
2017-02-03,114.699997,115.459999,114.690002,115.120003,187500,115.120003
2017-02-02,114.699997,114.760002,113.970001,114.529999,248300,114.529999
2017-02-01,115.839996,116.150002,115.040001,115.260002,323500,115.260002
2017-01-31,116.209999,116.370003,115.07,115.75,319000,115.75
2017-01-30,116.360001,116.580002,115.550003,116.07,159200,116.07
2017-01-27,117.089996,117.089996,116.50,116.690002,196700,116.690002
2017-01-26,119.43,119.989998,118.959999,118.980003,182400,118.980003
2017-01-25,118.620003,119.290001,118.519997,119.059998,230300,119.059998
2017-01-24,116.910004,117.919998,116.690002,117.639999,302500,117.639999
2017-01-23,118.449997,118.449997,117.75,118.290001,138200,118.290001
2017-01-20,119.120003,119.389999,118.660004,118.919998,122600,118.919998
2017-01-19,119.559998,119.949997,118.900002,119.309998,104600,119.309998
2017-01-18,118.709999,118.989998,118.519997,118.790001,138500,118.790001
2017-01-17,118.849998,118.959999,118.169998,118.410004,190600,118.410004
2017-01-13,119.82,119.900002,119.519997,119.809998,112900,119.809998
2017-01-12,119.639999,119.940002,118.360001,119.639999,218700,119.639999
2017-01-11,119.089996,119.910004,119.089996,119.910004,189800,119.910004
2017-01-10,119.089996,120.059998,118.790001,119.760002,210600,119.760002
2017-01-09,119.480003,119.959999,119.470001,119.739998,135800,119.739998
2017-01-06,119.839996,120.230003,119.410004,120.129997,171600,120.129997
2017-01-05,121.190002,121.389999,120.32,120.440002,516100,120.440002
2017-01-04,120.269997,121.290001,120.139999,121.190002,249100,121.190002
2017-01-03,118.169998,118.669998,117.830002,118.550003,202700,118.550003
2016-12-30,117.769997,117.910004,116.82,117.199997,153400,117.199997
2016-12-29,117.290001,117.629997,116.779999,117.040001,181700,117.040001
2016-12-28,118.959999,119.220001,118.400002,118.419998,105600,118.419998
2016-12-27,119.459999,119.959999,119.040001,119.389999,227900,119.389999
2016-12-23,120.779999,121.110001,120.779999,120.900002,94600,120.900002
2016-12-22,120.699997,120.900002,120.470001,120.660004,104700,120.660004
2016-12-21,121.349998,121.440002,121.00,121.110001,87400,121.110001
2016-12-20,121.360001,122.059998,121.25,121.669998,257800,121.669998
2016-12-19,121.32,122.230003,121.239998,121.839996,171900,121.839996
2016-12-16,120.870003,121.449997,120.709999,121.00,203800,121.00
2016-12-15,121.919998,122.209999,121.699997,121.980003,211100,121.980003
2016-12-14,121.949997,122.449997,120.980003,121.059998,161200,121.059998
2016-12-13,122.220001,123.18,122.169998,123.07,201900,123.07
2016-12-12,121.800003,122.449997,121.389999,121.860001,245700,121.860001
2016-12-09,122.809998,123.150002,122.610001,122.980003,291800,122.980003
2016-12-08,123.050003,123.18,122.540001,122.809998,431000,122.809998
2016-12-07,119.629997,121.769997,119.629997,121.459999,300100,121.459999
2016-12-06,117.440002,117.919998,117.199997,117.879997,133400,117.879997
2016-12-05,117.339996,118.080002,117.300003,117.559998,156900,117.559998
2016-12-02,116.970001,117.290001,116.699997,116.830002,190700,116.830002
2016-12-01,117.690002,118.709999,117.50,117.769997,260300,117.769997
2016-11-30,118.629997,118.809998,118.25,118.529999,231600,118.529999
2016-11-29,118.150002,118.57,117.940002,118.300003,190800,118.300003
2016-11-28,117.970001,117.970001,117.410004,117.650002,174700,117.650002
2016-11-25,117.699997,118.150002,117.410004,117.800003,191800,117.800003
2016-11-23,113.459999,114.860001,113.370003,114.510002,269400,114.510002
2016-11-22,113.709999,113.870003,113.25,113.779999,153200,113.779999
2016-11-21,114.220001,114.669998,114.129997,114.510002,218400,114.510002
2016-11-18,114.059998,114.43,113.919998,114.040001,235500,114.040001
2016-11-17,113.00,113.239998,112.360001,113.239998,201200,113.239998
2016-11-16,112.639999,112.879997,112.370003,112.57,228700,112.57
2016-11-15,111.980003,112.489998,111.809998,112.489998,142000,112.489998
2016-11-14,111.830002,112.43,111.510002,111.779999,226700,111.779999
2016-11-11,111.449997,112.050003,111.370003,111.949997,158600,111.949997
2016-11-10,110.93,111.400002,109.940002,110.860001,371900,110.860001
2016-11-09,110.349998,112.779999,110.349998,111.809998,567900,111.809998
2016-11-08,113.00,115.400002,112.620003,113.809998,228700,113.809998
2016-11-07,111.620003,112.550003,111.489998,112.480003,354400,112.480003
2016-11-04,110.529999,111.199997,110.239998,110.559998,321400,110.559998
